filepath;name;line;column
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetCommentHandler;1619;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_scanEndTag;429;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;entity6;526;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;entityValueProcessor;4415;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_scanCdataSection;334;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_skipS;1757;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;XmlInitUnknownEncoding;1410;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;entity10;599;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;defineAttribute;6220;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_updatePosition;1772;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetBillionLaughsAttackProtectionMaximumAmplification;2533;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;storeRawNames;2561;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;doProlog;4463;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_ns.c;findEncodingNS;94;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;doctype1;241;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;parserInit;1086;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetReturnNSTriplet;1519;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;storeEntityValue;5920;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_nameMatchesAscii;1708;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;externalParEntProcessor;4369;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;externalEntityInitProcessor;2618;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;addBinding;3708;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;element1;923;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_getAtts;1503;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;XmlUtf8Encode;1266;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_scanDecl;180;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;entity0;416;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_predefinedEntityName;1654;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;cdataSectionProcessor;3850;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;common;1225;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ExpatVersionInfo;2474;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;prolog2;204;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;utf8_isName3;150;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_GetCurrentColumnNumber;2297;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_scanPercent;921;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_MemRealloc;2322;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;unknown_isName;1334;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;contentProcessor;2605;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;latin1_toUtf16;529;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;attlist1;721;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_scanPercent;921;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;entity5;507;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ExternalEntityParserCreate;1249;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;condSect1;1142;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ParseBuffer;1973;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_GetSpecifiedAttributeCount;1561;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ErrorString;2350;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;notation0;615;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ParserFree;1430;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_MemMalloc;2315;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_StopParser;2161;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;startParsing;950;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_prologTok;1015;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;entityTrackingReportStats;7623;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;isSpace;1055;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_scanDecl;180;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;doParseXmlDecl;1161;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;storeAtts;3236;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_attributeValueTok;1255;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/siphash.h;siphash24;271;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_GetErrorCode;2239;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_isPublicId;1443;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_nameLength;1727;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetSkippedEntityHandler;1748;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_cdataSectionTok;353;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;processXmlDecl;4127;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_ns.c;XmlParseXmlDecl;112;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;accountingGetCurrentAmplification;7479;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetUserData;1530;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_isPublicId;1443;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_attributeValueTok;1255;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_MemFree;2329;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_getAtts;1503;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetEndDoctypeDeclHandler;1681;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;attlist8;860;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;element0;906;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_nameMatchesAscii;1708;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetBillionLaughsAttackProtectionActivationThreshold;2545;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;get_hash_secret_salt;943;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;nextScaffoldPart;7260;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;moveToFreeBindingList;1171;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;accountingDiffTolerated;7554;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_scanComment;143;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ParserCreate;715;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;XmlSizeOfUnknownEncoding;1329;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;dtdCreate;6550;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetEndNamespaceDeclHandler;1717;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_scanCharRef;511;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetExternalEntityRefHandler;1731;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;poolInit;7009;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;ignoreSectionProcessor;3997;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;big2_scanHexCharRef;480;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_charRefNumber;1596;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;big2_toUtf16;738;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;getRootParserOf;7671;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;normal_scanLit;981;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetUnparsedEntityDeclHandler;1687;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;unknown_isInvalid;1352;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_scanEndTag;429;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok_impl.c;little2_updatePosition;1772;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_ResumeParser;2191;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;reportProcessingInstruction;6127;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;XML_SetDefaultHandlerExpand;1657;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;gather_time_entropy;866;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlrole.c;XmlPrologStateInit;1237;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmlparse.c;externalEntityContentProcessor;2720;1
/home/jonas/.cache/euf/libexpat-bbdfcfef/expat/lib/xmltok.c;XmlUtf16Encode;1302;1
